01-01-2006, -2.31
02-01-2006, -18.51
03-01-2006, -35.71
04-01-2006, -24.31
05-01-2006, -36.63
06-01-2006, -31.29
07-01-2006, 1.61
08-01-2006, -30.70
09-01-2006, -24.67
10-01-2006, -37.05
11-01-2006, -12.85
12-01-2006, -3.95
13-01-2006, -30.94
14-01-2006, -18.29
15-01-2006, -26.37
16-01-2006, -36.50
17-01-2006, -9.24
18-01-2006, -30.25
19-01-2006, -21.01
20-01-2006, -21.01
21-01-2006, 3.21
22-01-2006, -2.17
23-01-2006, -10.12
24-01-2006, -2.70
25-01-2006, -7.93
26-01-2006, -32.57
27-01-2006, -37.16
28-01-2006, -20.55
29-01-2006, -28.94
30-01-2006, -2.76
31-01-2006, -17.17
01-02-2006, -23.14
02-02-2006, -34.96
03-02-2006, -0.14
04-02-2006, -17.36
05-02-2006, -4.26
06-02-2006, -9.13
07-02-2006, -34.23
08-02-2006, -14.99
09-02-2006, 9.05
10-02-2006, -3.17
11-02-2006, -7.17
12-02-2006, 3.88
13-02-2006, -14.61
14-02-2006, -0.97
15-02-2006, -35.94
16-02-2006, -38.86
17-02-2006, 3.56
18-02-2006, -36.01
19-02-2006, 0.24
20-02-2006, -18.02
21-02-2006, 9.38
22-02-2006, -19.73
23-02-2006, -52.28
24-02-2006, -11.94
25-02-2006, 2.17
26-02-2006, -2.14
27-02-2006, -36.51
28-02-2006, -23.98
29-02-2006, -6.30
30-02-2006, -25.22
31-02-2006, 2.63
32-02-2006, -20.97
33-02-2006, 30.03
34-02-2006, -17.15
35-02-2006, -21.85
36-02-2006, -27.45
37-02-2006, -5.68
38-02-2006, -37.91
39-02-2006, -11.02
40-02-2006, -39.47
41-02-2006, -34.53
42-02-2006, -28.69
43-02-2006, -6.81
44-02-2006, -6.02
45-02-2006, -29.38
46-02-2006, -13.32
47-02-2006, -39.06
48-02-2006, 2.22
49-02-2006, -38.89
50-02-2006, 4.07
51-02-2006, -36.62
52-02-2006, -23.57
53-02-2006, -5.90
54-02-2006, 0.48
55-02-2006, -37.85
56-02-2006, -35.89
01-03-2006, 0.32
02-03-2006, -2.64
03-03-2006, 4.77
04-03-2006, -0.06
05-03-2006, 0.60
06-03-2006, -2.22
07-03-2006, -1.21
08-03-2006, 2.45
09-03-2006, 1.67
10-03-2006, 0.63
11-03-2006, -1.76
12-03-2006, -4.31
13-03-2006, -1.55
14-03-2006, 2.48
15-03-2006, -4.36
16-03-2006, -2.20
17-03-2006, 0.79
18-03-2006, -3.10
19-03-2006, -3.72
20-03-2006, -3.72
21-03-2006, 4.43
22-03-2006, 1.54
23-03-2006, 3.95
24-03-2006, -0.02
25-03-2006, -1.88
26-03-2006, -4.87
27-03-2006, -1.02
28-03-2006, 4.84
29-03-2006, -0.70
30-03-2006, 0.46
31-03-2006, -1.67
01-04-2006, 1.14
02-04-2006, -3.16
03-04-2006, 3.81
