01-01-2011, -21.19
02-01-2011, -0.07
03-01-2011, -35.45
04-01-2011, -35.56
05-01-2011, -37.92
06-01-2011, -31.29
07-01-2011, -29.92
08-01-2011, 0.46
09-01-2011, -2.45
10-01-2011, -6.88
11-01-2011, -12.79
12-01-2011, -10.68
13-01-2011, -34.09
14-01-2011, -39.81
15-01-2011, 1.69
16-01-2011, 1.46
17-01-2011, -0.88
18-01-2011, -1.88
19-01-2011, 1.03
20-01-2011, -20.42
21-01-2011, -16.60
22-01-2011, -12.50
23-01-2011, -15.19
24-01-2011, -6.93
25-01-2011, -6.44
26-01-2011, -30.65
27-01-2011, -9.56
28-01-2011, -2.39
29-01-2011, -29.42
30-01-2011, 0.18
31-01-2011, -44.31
01-02-2011, -5.30
02-02-2011, -30.46
03-02-2011, -10.90
04-02-2011, -17.68
05-02-2011, -10.89
06-02-2011, -9.26
07-02-2011, -36.41
08-02-2011, -20.25
09-02-2011, -4.87
10-02-2011, -38.92
11-02-2011, -9.58
12-02-2011, -34.77
13-02-2011, 2.67
14-02-2011, -19.56
15-02-2011, 1.55
16-02-2011, 2.61
17-02-2011, -4.97
18-02-2011, -14.27
19-02-2011, -17.96
20-02-2011, -21.09
21-02-2011, -3.96
22-02-2011, -24.46
23-02-2011, -35.08
24-02-2011, -38.31
25-02-2011, -18.57
26-02-2011, 4.20
27-02-2011, -15.01
28-02-2011, -4.60
29-02-2011, -16.52
30-02-2011, -21.85
31-02-2011, -24.81
32-02-2011, -33.78
33-02-2011, 0.61
34-02-2011, -1.22
35-02-2011, -13.38
36-02-2011, -21.10
37-02-2011, -19.85
38-02-2011, -31.75
39-02-2011, -35.92
40-02-2011, -1.79
41-02-2011, -13.42
42-02-2011, -12.31
43-02-2011, -8.05
44-02-2011, -31.50
45-02-2011, -33.95
46-02-2011, 1.20
47-02-2011, -2.16
48-02-2011, -32.30
49-02-2011, -36.79
50-02-2011, -12.32
51-02-2011, -19.21
52-02-2011, -7.43
53-02-2011, -24.72
54-02-2011, -20.34
55-02-2011, -7.37
56-02-2011, -3.95
01-03-2011, -1.19
02-03-2011, -4.25
03-03-2011, -45.12
04-03-2011, 2.78
05-03-2011, -3.40
06-03-2011, 3.90
07-03-2011, 2.53
08-03-2011, -3.87
09-03-2011, 2.58
10-03-2011, -4.58
11-03-2011, -2.34
12-03-2011, -0.88
13-03-2011, 0.03
14-03-2011, -2.79
15-03-2011, -1.84
16-03-2011, -3.13
17-03-2011, 4.81
18-03-2011, -2.43
19-03-2011, 3.24
20-03-2011, 0.58
21-03-2011, 1.97
22-03-2011, 3.16
23-03-2011, 1.79
24-03-2011, 4.65
25-03-2011, 0.24
26-03-2011, -4.58
27-03-2011, -4.33
28-03-2011, -4.58
29-03-2011, -2.52
30-03-2011, -1.85
31-03-2011, 3.22
01-04-2011, 4.09
02-04-2011, 3.58
03-04-2011, -1.73
04-04-2011, 4.96
05-04-2011, 0.08
06-04-2011, -4.08
07-04-2011, -0.82
08-04-2011, -0.95
09-04-2011, -0.99
10-04-2011, -2.99
11-04-2011, -2.65
12-04-2011, 3.13
13-04-2011, -0.32
14-04-2011, -3.99
15-04-2011, 3.88
16-04-2011, -2.86
17-04-2011, 4.91
18-04-2011, 2.63
19-04-2011, -1.19
20-04-2011, -1.63
21-04-2011, -0.12
22-04-2011, 1.07
23-04-2011, 3.44
24-04-2011, -1.00
25-04-2011, 4.08
26-04-2011, -1.02
27-04-2011, 2.54
28-04-2011, 3.66
29-04-2011, 4.99
30-04-2011, -1.14
01-05-2011, 36.89
02-05-2011, 4.60
03-05-2011, 2.86
04-05-2011, 3.37
05-05-2011, 2.56
06-05-2011, -1.40
07-05-2011, -3.42
08-05-2011, 1.78
09-05-2011, 1.01
10-05-2011, -4.63
11-05-2011, -3.62
12-05-2011, 2.05
13-05-2011, 3.07
14-05-2011, 2.04
15-05-2011, -4.37
16-05-2011, 3.29
17-05-2011, 4.65
18-05-2011, -1.19
19-05-2011, -4.09
20-05-2011, 1.54
21-05-2011, 0.03
22-05-2011, 1.39
23-05-2011, -3.33
24-05-2011, -34.87
25-05-2011, 3.20
26-05-2011, 4.22
27-05-2011, 0.79
28-05-2011, -1.46
29-05-2011, 0.92
30-05-2011, -0.37
31-05-2011, 2.46
01-06-2011, 18.25
02-06-2011, 54.03
03-06-2011, 42.67
04-06-2011, 4.79
05-06-2011, 45.13
06-06-2011, 7.66
07-06-2011, 21.81
08-06-2011, 9.38
09-06-2011, 29.33
10-06-2011, 44.11
11-06-2011, 3.74
12-06-2011, 11.25
13-06-2011, 44.46
14-06-2011, 47.68
15-06-2011, 16.65
16-06-2011, 38.67
17-06-2011, 23.43
18-06-2011, -4.56
19-06-2011, 26.10
20-06-2011, 42.72
21-06-2011, 27.54
22-06-2011, 5.42
23-06-2011, 33.60
24-06-2011, 27.27
25-06-2011, 0.56
26-06-2011, 32.00
27-06-2011, 44.71
28-06-2011, -1.36
29-06-2011, -2.15
30-06-2011, 40.99
01-07-2011, 42.24
02-07-2011, 18.54
03-07-2011, 24.49
04-07-2011, 35.85
05-07-2011, 32.41
06-07-2011, 18.16
07-07-2011, 6.26
08-07-2011, 15.96
09-07-2011, 2.02
10-07-2011, 48.14
11-07-2011, 17.92
12-07-2011, 39.54
13-07-2011, 48.26
14-07-2011, 6.98
15-07-2011, 38.32
16-07-2011, 16.76
17-07-2011, -2.78
18-07-2011, 34.22
19-07-2011, 18.66
20-07-2011, 17.29
21-07-2011, 24.77
22-07-2011, 9.32
23-07-2011, 7.29
24-07-2011, 46.28
25-07-2011, 5.94
26-07-2011, 23.46
27-07-2011, 0.75
28-07-2011, 28.92
29-07-2011, 25.79
30-07-2011, 11.98
31-07-2011, 3.94
01-08-2011, 26.01
02-08-2011, 8.11
03-08-2011, 42.74
04-08-2011, 41.80
05-08-2011, 26.35
06-08-2011, 21.96
07-08-2011, 48.22
08-08-2011, 28.65
09-08-2011, 19.64
10-08-2011, 32.68
11-08-2011, -0.10
12-08-2011, 23.35
13-08-2011, -3.03
14-08-2011, 18.95
15-08-2011, 8.66
16-08-2011, 46.35
17-08-2011, 26.62
18-08-2011, -4.86
19-08-2011, 30.65
20-08-2011, 15.49
21-08-2011, 16.11
22-08-2011, 43.48
23-08-2011, -12.17
24-08-2011, 4.66
25-08-2011, 23.93
26-08-2011, 44.47
27-08-2011, 49.24
28-08-2011, 40.91
29-08-2011, 19.61
30-08-2011, 16.82
31-08-2011, 17.01
01-09-2011, -1.16
02-09-2011, -0.73
03-09-2011, -1.89
04-09-2011, 2.13
05-09-2011, 41.76
06-09-2011, 4.80
07-09-2011, -1.70
08-09-2011, -3.70
09-09-2011, -0.78
10-09-2011, 3.41
11-09-2011, 1.79
12-09-2011, 4.79
13-09-2011, -1.68
14-09-2011, 2.20
15-09-2011, -1.90
16-09-2011, 3.11
17-09-2011, 3.70
18-09-2011, -3.70
19-09-2011, 2.88
20-09-2011, 3.17
21-09-2011, 4.32
22-09-2011, 0.96
23-09-2011, 4.82
24-09-2011, -3.56
25-09-2011, -1.79
26-09-2011, 41.27
27-09-2011, 2.91
28-09-2011, -4.74
29-09-2011, 4.39
30-09-2011, 2.11
01-10-2011, 1.40
02-10-2011, 0.42
03-10-2011, 4.51
04-10-2011, 2.29
05-10-2011, 4.68
06-10-2011, -0.73
07-10-2011, -4.98
08-10-2011, 1.97
09-10-2011, -4.48
10-10-2011, -0.18
11-10-2011, 2.07
12-10-2011, 0.75
13-10-2011, 2.23
14-10-2011, 1.32
15-10-2011, 1.09
16-10-2011, 2.69
17-10-2011, 4.61
18-10-2011, 4.57
19-10-2011, -3.56
20-10-2011, 0.38
21-10-2011, -4.41
22-10-2011, -4.54
23-10-2011, 2.30
24-10-2011, 1.13
25-10-2011, 1.45
26-10-2011, 3.88
27-10-2011, 4.31
28-10-2011, 4.46
29-10-2011, 2.30
30-10-2011, -1.43
31-10-2011, 59.11
01-11-2011, 3.10
02-11-2011, 0.97
03-11-2011, -0.92
04-11-2011, -1.89
05-11-2011, 1.09
06-11-2011, 2.48
07-11-2011, 2.46
08-11-2011, 1.19
09-11-2011, -0.01
10-11-2011, 1.71
11-11-2011, 2.06
12-11-2011, -3.25
13-11-2011, 4.15
14-11-2011, -1.38
15-11-2011, -4.79
16-11-2011, 3.22
17-11-2011, 3.45
18-11-2011, 0.31
19-11-2011, 4.59
20-11-2011, 4.98
21-11-2011, 1.17
22-11-2011, 0.16
23-11-2011, 2.65
24-11-2011, 1.87
25-11-2011, 3.07
26-11-2011, 2.17
27-11-2011, -3.83
28-11-2011, -2.46
29-11-2011, -0.90
30-11-2011, 2.53
01-12-2011, 3.79
02-12-2011, -7.98
03-12-2011, -18.33
