01-01-2007, -25.22
02-01-2007, -8.37
03-01-2007, 4.78
04-01-2007, -15.71
05-01-2007, 4.90
06-01-2007, -7.18
07-01-2007, -33.10
08-01-2007, -29.08
09-01-2007, -17.10
10-01-2007, 26.53
11-01-2007, 17.94
12-01-2007, -6.68
13-01-2007, -38.52
14-01-2007, 3.39
15-01-2007, -24.44
16-01-2007, -33.58
17-01-2007, -14.40
18-01-2007, -8.18
19-01-2007, -28.07
20-01-2007, -46.04
21-01-2007, 0.84
22-01-2007, -16.22
23-01-2007, -19.94
24-01-2007, -7.19
25-01-2007, 0.90
26-01-2007, -28.14
27-01-2007, -27.70
28-01-2007, -30.68
29-01-2007, -32.31
30-01-2007, -16.38
31-01-2007, -38.36
01-02-2007, -39.85
02-02-2007, 2.28
03-02-2007, -35.98
04-02-2007, -31.30
05-02-2007, -15.76
06-02-2007, -1.97
07-02-2007, -34.01
08-02-2007, -7.65
09-02-2007, -8.72
10-02-2007, -13.07
11-02-2007, -29.45
12-02-2007, -36.45
13-02-2007, 2.47
14-02-2007, -17.69
15-02-2007, -14.16
16-02-2007, -21.22
17-02-2007, -25.62
18-02-2007, -4.48
19-02-2007, 4.53
20-02-2007, -14.84
21-02-2007, -24.13
22-02-2007, -32.50
23-02-2007, 1.72
24-02-2007, 6.88
25-02-2007, -20.43
26-02-2007, -18.42
27-02-2007, -5.71
28-02-2007, -30.62
29-02-2007, -3.72
30-02-2007, -35.10
31-02-2007, -26.04
32-02-2007, 2.28
33-02-2007, -12.51
34-02-2007, -37.58
35-02-2007, -27.75
36-02-2007, -17.75
37-02-2007, -10.67
38-02-2007, -20.57
39-02-2007, -2.32
40-02-2007, -13.20
41-02-2007, -26.99
42-02-2007, -30.55
43-02-2007, -11.85
44-02-2007, -33.16
45-02-2007, 3.44
46-02-2007, 2.59
47-02-2007, -13.16
48-02-2007, -20.37
49-02-2007, -21.87
50-02-2007, -26.52
51-02-2007, -38.10
52-02-2007, 3.00
53-02-2007, -35.55
54-02-2007, -2.17
55-02-2007, -3.07
56-02-2007, -23.32
01-03-2007, 1.30
02-03-2007, 2.81
03-03-2007, 2.29
04-03-2007, -4.97
05-03-2007, 0.57
06-03-2007, 4.93
07-03-2007, -2.07
08-03-2007, -2.43
09-03-2007, -2.04
10-03-2007, 4.84
11-03-2007, 3.93
12-03-2007, 4.21
13-03-2007, 1.84
14-03-2007, -0.06
15-03-2007, 1.99
16-03-2007, 4.39
17-03-2007, 2.66
18-03-2007, -4.25
19-03-2007, 1.07
20-03-2007, 4.57
21-03-2007, -0.76
22-03-2007, -4.08
23-03-2007, -2.85
24-03-2007, -0.02
25-03-2007, -3.09
26-03-2007, 0.20
27-03-2007, 1.70
28-03-2007, 0.60
29-03-2007, -2.00
30-03-2007, -2.72
31-03-2007, -2.26
01-04-2007, 3.59
02-04-2007, 4.87
03-04-2007, 1.16
04-04-2007, 2.99
05-04-2007, -1.40
06-04-2007, -4.08
