01-01-2015, -6.99
02-01-2015, -33.56
03-01-2015, -26.29
04-01-2015, -36.04
05-01-2015, -9.79
06-01-2015, 3.77
07-01-2015, -36.91
08-01-2015, -23.08
09-01-2015, -5.18
10-01-2015, -19.90
11-01-2015, -36.01
12-01-2015, -2.08
13-01-2015, -17.47
14-01-2015, -21.53
15-01-2015, -1.87
16-01-2015, -39.42
17-01-2015, -25.50
18-01-2015, 2.48
19-01-2015, -1.72
20-01-2015, -15.85
21-01-2015, -8.88
22-01-2015, -35.26
23-01-2015, -21.31
24-01-2015, -0.79
25-01-2015, 4.68
26-01-2015, -29.37
27-01-2015, -23.36
28-01-2015, -36.92
29-01-2015, -25.88
30-01-2015, -37.66
31-01-2015, -35.23
01-02-2015, 2.12
02-02-2015, -8.71
03-02-2015, -18.12
04-02-2015, -4.59
05-02-2015, -20.74
06-02-2015, -19.98
07-02-2015, -7.90
08-02-2015, -25.61
09-02-2015, -26.53
10-02-2015, -20.92
11-02-2015, -30.67
12-02-2015, -8.42
13-02-2015, -10.30
14-02-2015, 0.58
15-02-2015, -13.35
16-02-2015, -8.40
17-02-2015, -5.24
18-02-2015, -31.72
19-02-2015, -19.56
20-02-2015, -0.05
21-02-2015, -4.27
22-02-2015, -13.65
23-02-2015, -33.12
24-02-2015, 4.85
25-02-2015, -10.64
26-02-2015, 2.22
27-02-2015, 3.96
28-02-2015, 0.74
29-02-2015, -4.59
30-02-2015, -9.28
31-02-2015, -35.86
32-02-2015, -22.54
33-02-2015, -31.59
34-02-2015, -13.71
35-02-2015, -23.26
36-02-2015, -13.30
37-02-2015, -37.12
38-02-2015, -18.96
39-02-2015, -32.63
40-02-2015, -32.57
41-02-2015, -1.10
42-02-2015, -38.75
43-02-2015, -5.06
44-02-2015, -14.75
45-02-2015, -16.91
46-02-2015, 4.61
47-02-2015, -24.53
48-02-2015, -22.20
49-02-2015, -23.80
50-02-2015, -9.59
51-02-2015, -6.39
52-02-2015, 1.75
53-02-2015, -2.03
54-02-2015, -23.58
55-02-2015, -23.64
56-02-2015, -0.64
01-03-2015, 0.34
02-03-2015, 1.75
03-03-2015, 1.44
04-03-2015, -2.72
05-03-2015, -4.55
06-03-2015, 4.01
07-03-2015, 0.84
08-03-2015, 1.08
09-03-2015, 4.40
10-03-2015, 0.09
11-03-2015, 0.61
12-03-2015, 4.34
13-03-2015, 1.56
14-03-2015, -4.95
15-03-2015, -4.23
16-03-2015, 3.38
17-03-2015, -2.51
18-03-2015, 1.21
19-03-2015, -1.17
20-03-2015, 3.59
21-03-2015, -0.31
22-03-2015, -0.64
23-03-2015, 2.06
24-03-2015, 1.69
