01-01-2012, -2.00
02-01-2012, 0.59
03-01-2012, -51.70
04-01-2012, -21.19
05-01-2012, -38.93
06-01-2012, -14.52
07-01-2012, -25.89
08-01-2012, -15.02
09-01-2012, 2.46
10-01-2012, -35.82
11-01-2012, -33.19
12-01-2012, -29.52
13-01-2012, -2.33
14-01-2012, -10.72
15-01-2012, -23.67
16-01-2012, -2.45
17-01-2012, 1.66
18-01-2012, -14.36
19-01-2012, 4.54
20-01-2012, -39.65
21-01-2012, -19.97
22-01-2012, -23.00
23-01-2012, 4.98
24-01-2012, -17.52
25-01-2012, -14.58
26-01-2012, 1.99
27-01-2012, -15.44
28-01-2012, -9.76
29-01-2012, -13.94
30-01-2012, -30.72
31-01-2012, -10.64
01-02-2012, -39.18
02-02-2012, -3.26
03-02-2012, 2.34
04-02-2012, -34.06
05-02-2012, 22.52
06-02-2012, -9.62
07-02-2012, -34.58
08-02-2012, 0.60
09-02-2012, -29.04
10-02-2012, -34.11
11-02-2012, 1.25
12-02-2012, 1.84
13-02-2012, -13.57
14-02-2012, -8.82
15-02-2012, -21.12
16-02-2012, -14.33
17-02-2012, 17.58
18-02-2012, -26.77
19-02-2012, -24.69
20-02-2012, -14.44
21-02-2012, 1.51
22-02-2012, -25.99
23-02-2012, 4.42
24-02-2012, -29.51
25-02-2012, -39.88
26-02-2012, -35.01
27-02-2012, -13.40
28-02-2012, -36.43
29-02-2012, -1.58
30-02-2012, -5.01
31-02-2012, 15.01
32-02-2012, -38.29
33-02-2012, -8.86
34-02-2012, 3.82
35-02-2012, -26.42
36-02-2012, -25.43
37-02-2012, -0.12
38-02-2012, -29.42
39-02-2012, -15.65
40-02-2012, -38.54
41-02-2012, -23.96
42-02-2012, -8.89
43-02-2012, -38.56
44-02-2012, -13.63
45-02-2012, -3.16
46-02-2012, -17.05
47-02-2012, -7.19
48-02-2012, -34.22
49-02-2012, -39.16
50-02-2012, -32.66
51-02-2012, -12.56
52-02-2012, -24.57
53-02-2012, -12.56
54-02-2012, -25.91
55-02-2012, -27.70
56-02-2012, -17.27
57-02-2012, -31.11
01-03-2012, -0.78
02-03-2012, 4.39
03-03-2012, 3.60
04-03-2012, 0.64
05-03-2012, -0.42
06-03-2012, -1.28
07-03-2012, 3.50
08-03-2012, 4.10
09-03-2012, 2.34
10-03-2012, 2.44
11-03-2012, -2.44
12-03-2012, -2.84
13-03-2012, 4.38
14-03-2012, 0.53
15-03-2012, -0.69
16-03-2012, 3.88
17-03-2012, 2.95
18-03-2012, 1.16
19-03-2012, 3.40
20-03-2012, -0.68
21-03-2012, 2.83
22-03-2012, -1.07
23-03-2012, -4.00
24-03-2012, 3.39
25-03-2012, -2.63
26-03-2012, 4.79
27-03-2012, 2.05
28-03-2012, 1.89
29-03-2012, 0.75
30-03-2012, -5.00
31-03-2012, -2.25
01-04-2012, 4.21
02-04-2012, 1.96
03-04-2012, -4.74
04-04-2012, 4.68
05-04-2012, 4.52
06-04-2012, -0.30
07-04-2012, -0.63
08-04-2012, 2.75
09-04-2012, 1.60
10-04-2012, 0.55
11-04-2012, -1.12
12-04-2012, -3.12
13-04-2012, 0.17
14-04-2012, 4.44
15-04-2012, 2.50
16-04-2012, 2.15
17-04-2012, -3.98
18-04-2012, 3.65
19-04-2012, 0.38
20-04-2012, -4.76
21-04-2012, 2.09
22-04-2012, 0.99
23-04-2012, -2.91
24-04-2012, -2.20
25-04-2012, -3.67
26-04-2012, 1.15
27-04-2012, 2.31
28-04-2012, -0.19
29-04-2012, 2.87
30-04-2012, -1.89
01-05-2012, -3.71
02-05-2012, -0.85
03-05-2012, 4.72
04-05-2012, 3.16
05-05-2012, 0.20
06-05-2012, -4.57
07-05-2012, 3.05
08-05-2012, 4.14
09-05-2012, 1.06
10-05-2012, -4.05
11-05-2012, 4.34
12-05-2012, -3.37
13-05-2012, 0.30
14-05-2012, 1.88
15-05-2012, -2.38
16-05-2012, -4.92
17-05-2012, -1.81
18-05-2012, -4.22
19-05-2012, 2.12
20-05-2012, -4.47
21-05-2012, -1.86
22-05-2012, -0.42
23-05-2012, -2.24
24-05-2012, 0.81
25-05-2012, 1.45
26-05-2012, -2.04
27-05-2012, -1.10
28-05-2012, 2.51
29-05-2012, -3.93
30-05-2012, -1.82
31-05-2012, -0.64
01-06-2012, 17.22
02-06-2012, 38.79
03-06-2012, 11.09
04-06-2012, 42.35
05-06-2012, 15.03
06-06-2012, -3.64
07-06-2012, 4.40
08-06-2012, -2.34
09-06-2012, 35.05
10-06-2012, 36.59
11-06-2012, 34.49
12-06-2012, 25.96
13-06-2012, 32.01
14-06-2012, 4.39
15-06-2012, 23.32
16-06-2012, 6.01
17-06-2012, 2.06
18-06-2012, 27.53
19-06-2012, 13.00
20-06-2012, 41.13
21-06-2012, 46.95
22-06-2012, -4.52
23-06-2012, 24.81
24-06-2012, 36.71
25-06-2012, 13.14
26-06-2012, 34.18
27-06-2012, 2.56
28-06-2012, 1.42
29-06-2012, 42.78
30-06-2012, 13.19
01-07-2012, 40.39
02-07-2012, 13.30
03-07-2012, 49.88
04-07-2012, 37.71
05-07-2012, -1.89
06-07-2012, 36.26
07-07-2012, 9.65
